,prior,forced posterior,choose posterior
77,0.3333333333333333,0.3333333333333318,0.3333333333333318
78,0.3333333333333333,0.33333333333333187,0.33333333333333187
79,0.3333333333333333,0.33333333333333187,0.33333333333333187
80,0.3333333333333333,0.3333333333333318,0.33333333333333176
81,0.3333333333333333,0.3333333333333318,0.3333333333333318
82,0.3333333333333333,0.3333333333333318,0.33333333333333176
83,0.3333333333333333,0.3333333333333318,0.3333333333333318
84,0.3333333333333333,0.33333333333333187,0.33333333333333187
85,0.3333333333333333,0.33333333333333176,0.33333333333333176
86,0.3333333333333333,0.33333333333333187,0.33333333333333187
87,0.3333333333333333,0.3333333333333317,0.3333333333333317
88,0.3333333333333333,0.33333333333333165,0.33333333333333165
89,0.3333333333333333,0.33333333333333154,0.33333333333333154
90,0.3333333333333333,0.3333333333333317,0.3333333333333317
91,0.3333333333333333,0.3333333333333317,0.3333333333333317
92,0.3333333333333333,0.33333333333333165,0.33333333333333165
93,0.3333333333333333,0.33333333333333176,0.33333333333333176
94,0.3333333333333333,0.33333333333333154,0.3333333333333316
95,0.3333333333333333,0.33333333333333154,0.33333333333333154
96,0.3333333333333333,0.33333333333333154,0.33333333333333154
97,0.3333333333333333,0.3333333333333315,0.3333333333333315
98,0.3333333333333333,0.33333333333333154,0.33333333333333154
99,0.3333333333333333,0.3333333333333316,0.3333333333333316
